id,title,GW,xG,xGA,npxG,npxGA,att,def,att,def,deep,deep_allowed,GF,GA,xpts,wins,draws,loses,pts,npxGD
,Roma,15,0.214697,2.07846,0.214697,2.07846,347,24,269,36,5,9,0,0,0.1728,0,1,0,1,-1.8637630000000003,
,Roma,16,3.697,1.11044,2.93571,0.34914,197,20,374,23,12,1,3,1,2.8316999999999997,1,0,0,3,2.58657,
,Roma,17,1.726,1.40532,1.726,1.40532,170,24,279,26,10,3,4,1,1.6189999999999998,1,0,0,3,0.3206800000000001,
,Roma,18,1.9541,2.29167,1.9541,1.53037,176,27,228,22,9,2,0,2,1.1137,0,0,1,0,0.42372999999999994,
,Roma,19,2.58161,1.34236,1.82031,0.581061,320,29,269,19,10,4,1,2,2.2761,0,0,1,0,1.239249,
,Roma,20,2.75706,1.16664,2.75706,1.16664,206,29,282,21,9,8,3,1,2.4650000000000003,1,0,0,3,1.5904200000000002,
,Roma,21,2.13426,1.1389,2.13426,1.1389,180,24,392,18,11,1,1,1,2.1231,0,1,0,1,0.9953599999999998,
,Roma,22,2.84695,2.42922,2.08566,2.42922,211,39,294,15,8,11,2,4,1.6900000000000002,0,0,1,0,-0.3435600000000001,
,Roma,23,1.83686,1.28284,1.83686,1.28284,182,25,304,32,7,8,2,3,1.7777000000000003,0,0,1,0,0.55402,
,Roma,24,0.298212,1.59147,0.298212,1.59147,293,21,223,27,3,4,1,2,0.2638,0,0,1,0,-1.293258,
,Roma,25,3.81118,0.580412,3.81118,0.580412,285,15,314,16,16,7,4,0,2.9084,1,0,0,3,3.230768,
,Roma,26,2.61064,1.09812,2.61064,0.221915,281,17,203,23,7,5,4,3,2.447,1,0,0,3,2.388725,
,Roma,27,2.14034,1.24278,2.14034,1.24278,196,12,370,15,14,4,2,1,1.9977,1,0,0,3,0.8975600000000001,
,Roma,28,0.601741,2.25687,0.601741,1.49562,389,22,257,19,7,3,0,2,0.18080000000000002,0,0,1,0,-0.893879,
,Roma,29,0.722766,1.949,0.722766,1.949,306,21,311,13,3,3,0,2,0.4717,0,0,1,0,-1.226234,
,Roma,30,0.696395,2.34423,0.696395,2.34423,406,18,279,20,7,10,1,2,0.2958,0,0,1,0,-1.6478350000000002,
,Roma,31,3.30265,1.11414,3.30265,0.352837,217,37,222,11,12,0,2,1,2.6809,1,0,0,3,2.949813,
,Roma,32,3.13472,1.42387,3.13472,1.42387,171,22,301,26,10,3,3,0,2.4495999999999998,1,0,0,3,1.7108500000000002,
,Roma,33,2.6565,0.879748,1.8952,0.879748,344,25,136,14,8,6,2,1,2.6056,1,0,0,3,1.015452,
,Roma,34,1.44189,1.5285,1.44189,0.767244,343,19,217,18,7,6,2,2,1.2469,0,1,0,1,0.6746459999999999,
,Roma,35,1.78955,0.511748,1.78955,0.511748,265,19,269,31,7,5,6,1,2.3843,1,0,0,3,1.2778019999999999,
,Roma,36,2.9313,0.706479,1.40874,0.706479,215,30,296,17,12,2,2,1,2.7584999999999997,1,0,0,3,0.7022610000000001,
,Roma,37,2.42302,0.968279,1.66172,0.968279,334,37,272,15,7,4,3,2,2.4544,1,0,0,3,0.6934410000000001,
,Roma,38,1.93545,1.04247,1.17419,1.04247,364,19,285,30,5,4,3,1,2.1167999999999996,1,0,0,3,0.13172000000000006,

113,Torino,1,1.87227,1.35208,1.87227,1.35208,252,30,95,28,5,5,2,1,1.7742,1,0,0,3,0.5201900000000002,
,Torino,2,0.684714,1.83194,0.684714,1.83194,202,33,125,27,3,9,3,2,0.5693,1,0,0,3,-1.1472259999999999,
,Torino,3,1.5512,1.25479,0.789902,1.25479,155,24,291,28,4,6,1,2,1.632,0,0,1,0,-0.4648880000000001,
,Torino,4,0.216688,1.8371,0.216688,1.8371,116,27,272,31,2,3,0,1,0.2388,0,0,1,0,-1.620412,
,Torino,5,1.0873,2.29514,1.0873,1.53384,214,29,179,26,3,8,2,1,0.4734,1,0,0,3,-0.44654000000000016,
,Torino,6,1.69923,3.27038,0.937936,2.50908,165,15,204,18,7,6,2,3,0.36979999999999996,0,0,1,0,-1.5711439999999999,
,Torino,7,0.48114,0.840858,0.48114,0.840858,281,20,167,32,4,8,0,0,0.9461999999999999,0,1,0,1,-0.359718,
,Torino,8,0.603538,1.87593,0.603538,1.87593,146,36,294,23,3,8,0,1,0.352,0,0,1,0,-1.272392,
,Torino,9,1.30837,0.509454,1.30837,0.509454,158,24,179,18,6,7,1,1,2.0771,0,1,0,1,0.7989160000000001,
,Torino,10,0.706344,2.29976,0.706344,1.53846,289,19,257,19,1,9,0,4,0.3447,0,0,1,0,-0.832116,
,Torino,11,0.35915,1.78754,0.35915,1.78754,215,24,103,18,5,10,0,1,0.31820000000000004,0,0,1,0,-1.4283899999999998,
,Torino,12,3.11135,0.59465,1.58876,0.59465,179,23,270,28,10,4,4,0,2.814,1,0,0,3,0.9941099999999999,
,Torino,13,0.431759,1.46431,0.431759,1.46431,209,22,227,30,5,4,0,3,0.5232,0,0,1,0,-1.032551,
,Torino,14,0.657203,0.925599,0.657203,0.925599,349,40,148,31,3,7,1,0,1.0783999999999998,1,0,0,3,-0.26839599999999997,
,Torino,15,0.953465,1.92326,0.953465,1.92326,248,39,159,38,0,4,2,1,0.6537,1,0,0,3,-0.969795,
,Torino,16,1.4413,2.33378,1.4413,1.57248,168,21,164,32,6,3,3,3,0.7242,0,1,0,1,-0.13118000000000007,
,Torino,17,1.24219,0.948561,1.24219,0.948561,195,35,161,32,9,6,1,2,1.6147,0,0,1,0,0.2936289999999999,
,Torino,18,2.29167,1.9541,1.53037,1.9541,228,22,176,27,2,9,2,0,1.6588,1,0,0,3,-0.42372999999999994,
,Torino,19,0.56981,1.85862,0.56981,1.85862,216,38,119,39,1,7,1,0,0.4376,1,0,0,3,-1.2888099999999998,
,Torino,20,1.25078,0.885308,1.25078,0.885308,222,26,217,24,3,8,1,2,1.6956,0,0,1,0,0.365472,
,Torino,21,0.537278,5.34676,0.537278,3.82417,182,22,183,25,1,19,0,7,0.007600000000000001,0,0,1,0,-3.286892,
,Torino,22,0.960359,2.39622,0.960359,1.63492,245,30,263,30,7,3,0,4,0.4438,0,0,1,0,-0.674561,
,Torino,23,0.596273,1.99284,0.596273,1.23155,191,21,299,42,2,6,1,3,0.33830000000000005,0,0,1,0,-0.6352769999999999,
,Torino,24,0.255305,1.22541,0.255305,1.22541,214,24,209,33,3,10,0,1,0.4685,0,0,1,0,-0.9701050000000001,
,Torino,25,0.824974,2.15689,0.824974,2.15689,440,23,261,21,3,13,1,2,0.465,0,0,1,0,-1.331916,
,Torino,26,2.88923,0.220634,2.12793,0.220634,190,20,222,28,6,2,1,1,2.9029000000000003,0,1,0,1,1.907296,
,Torino,27,0.997023,1.85678,0.997023,1.85678,266,12,175,23,1,4,1,0,0.6702,1,0,0,3,-0.8597570000000001,
,Torino,28,1.20816,1.63782,1.20816,0.876523,153,28,259,15,13,4,2,4,0.9573,0,0,1,0,0.33163699999999985,
,Torino,29,0.918632,0.899592,0.157333,0.899592,210,16,252,33,1,7,1,2,1.4332,0,0,1,0,-0.742259,
,Torino,30,1.45566,1.76945,0.694359,1.76945,250,27,276,25,8,8,1,4,1.1535,0,0,1,0,-1.075091,
,Torino,31,1.88812,1.43951,1.88812,1.43951,192,31,281,25,13,3,3,1,1.7149999999999999,1,0,0,3,0.44860999999999995,
,Torino,32,1.6953,2.51678,1.6953,2.51678,283,25,211,35,2,12,1,3,0.8663,0,0,1,0,-0.8214799999999998,
,Torino,33,1.4232,1.06904,1.4232,1.06904,244,28,197,25,3,4,3,0,1.7025,1,0,0,3,0.35416000000000003,
,Torino,34,0.236748,1.29061,0.236748,1.29061,224,39,299,15,6,6,0,2,0.4603,0,0,1,0,-1.053862,
,Torino,35,1.0939,1.49437,1.0939,0.733107,236,28,196,25,3,6,1,1,0.9779,0,1,0,1,0.36079300000000014,
,Torino,36,1.55546,0.376682,1.55546,0.376682,245,26,189,17,10,7,1,1,2.3487,0,1,0,1,1.178778,
,Torino,37,0.968279,2.42302,0.968279,1.66172,272,15,334,37,4,7,2,3,0.376,0,0,1,0,-0.6934410000000001,
,Torino,38,1.4627,1.33815,1.4627,1.33815,244,24,219,24,10,6,1,1,1.4588,0,1,0,1,0.12454999999999994,

96,Lazio,1,1.54375,0.627446,1.54375,0.627446,258,22,242,24,4,7,3,0,2.143,1,0,0,3,0.916304,
,Lazio,2,2.07207,1.19504,2.07207,0.433859,193,31,191,13,8,1,1,1,2.0319,0,1,0,1,1.638211,
,Lazio,3,1.46024,1.10476,0.698943,1.10476,239,17,262,12,12,8,1,2,1.6709999999999998,0,0,1,0,-0.405817,
,Lazio,4,2.00279,0.504659,2.00279,0.504659,278,20,394,20,13,3,2,0,2.4101,1,0,0,3,1.498131,
,Lazio,5,1.3648,1.74169,1.3648,1.74169,447,24,163,30,11,3,0,1,1.0975,0,0,1,0,-0.37688999999999995,
,Lazio,6,1.61693,1.0028,1.61693,1.0028,252,21,340,14,17,5,4,0,1.8578000000000001,1,0,0,3,0.6141300000000001,
,Lazio,7,1.59819,3.37988,0.836888,3.37988,235,22,183,27,10,6,2,2,0.3053,0,1,0,1,-2.542992,
,Lazio,8,2.70407,2.56796,1.18147,2.56796,268,26,240,28,6,7,3,3,1.4795,0,1,0,1,-1.3864899999999998,
,Lazio,9,2.00858,0.563956,1.24728,0.563956,245,30,279,16,5,2,2,1,2.5262,1,0,0,3,0.6833239999999999,
,Lazio,10,2.29976,0.706344,1.53846,0.706344,257,19,289,19,9,1,4,0,2.4983999999999997,1,0,0,3,0.832116,
,Lazio,11,1.11258,0.717705,1.11258,0.717705,224,27,251,26,6,4,2,1,1.6778,1,0,0,3,0.39487499999999986,
,Lazio,12,3.65287,2.55559,2.89157,1.79429,224,13,237,16,12,10,4,2,2.0562,1,0,0,3,1.0972800000000003,
,Lazio,13,0.942458,1.37752,0.942458,1.37752,334,20,221,16,14,8,2,1,0.9084000000000001,1,0,0,3,-0.43506200000000006,
,Lazio,14,2.91567,0.749962,1.39307,0.749962,335,24,328,23,7,5,3,0,2.741,1,0,0,3,0.643108,
,Lazio,15,2.25743,1.46889,1.36925,1.46889,353,19,212,26,6,8,3,1,2.0118,1,0,0,3,-0.09963999999999995,
,Lazio,16,2.05609,1.65566,2.05609,1.65566,186,22,266,17,8,4,2,1,1.6583999999999999,1,0,0,3,0.4004300000000003,
,Lazio,17,1.75165,0.31406,0.990347,0.31406,190,35,269,18,20,3,2,1,2.5898999999999996,1,0,0,3,0.676287,
,Lazio,18,1.4953,0.994893,1.4953,0.994893,470,21,235,18,8,3,1,0,1.7650000000000001,1,0,0,3,0.500407,
,Lazio,19,4.87384,0.510628,3.35128,0.510628,203,21,408,21,12,3,5,1,2.9876,1,0,0,3,2.840652,
,Lazio,20,1.1389,2.13426,1.1389,2.13426,392,18,180,24,1,11,1,1,0.6225,0,1,0,1,-0.9953599999999998,
,Lazio,21,2.74294,0.830374,2.74294,0.830374,297,28,335,26,15,7,5,1,2.6090999999999998,1,0,0,3,1.912566,
,Lazio,22,1.08446,0.556501,1.08446,0.556501,206,25,267,28,6,5,0,0,1.8172,0,1,0,1,0.527959,
,Lazio,23,1.66984,0.71446,1.66984,0.71446,225,20,261,23,8,2,1,0,2.1184,1,0,0,3,0.95538,
,Lazio,24,1.58388,0.639553,0.822583,0.639553,283,21,252,14,7,5,2,1,2.2194000000000003,1,0,0,3,0.18302999999999991,
,Lazio,25,1.56379,1.14807,1.56379,0.386811,313,19,234,22,9,14,3,2,1.6717,1,0,0,3,1.176979,
,Lazio,26,1.24352,1.6913,1.24352,1.6913,255,16,256,28,7,9,2,0,1.0266,1,0,0,3,-0.44778000000000007,
,Lazio,27,0.661396,2.25586,0.661396,2.25586,241,16,209,30,4,17,2,3,0.34819999999999995,0,0,1,0,-1.5944640000000003,
,Lazio,28,1.64791,0.51901,0.886653,0.51901,198,27,270,18,1,3,2,1,2.3749000000000002,1,0,0,3,0.36764300000000005,
,Lazio,29,0.899592,0.918632,0.899592,0.157333,252,33,210,16,7,1,2,1,1.2127000000000001,1,0,0,3,0.742259,
,Lazio,30,0.291705,2.32982,0.291705,1.56852,388,20,261,32,4,4,0,3,0.1147,0,0,1,0,-1.276815,
,Lazio,31,1.97214,3.02321,1.97214,2.26191,213,16,306,13,11,5,1,2,0.7271,0,0,1,0,-0.28976999999999986,
,Lazio,32,0.672886,1.83016,0.672886,1.83016,342,21,184,20,5,6,1,2,0.5272,0,0,1,0,-1.1572740000000001,
,Lazio,33,0.716385,1.0273,0.716385,1.0273,227,16,279,15,11,3,0,0,1.0542,0,1,0,1,-0.31091500000000005,
,Lazio,34,1.18841,3.70839,0.427113,2.94709,279,16,300,25,6,8,1,2,0.08560000000000001,0,0,1,0,-2.5199770000000004,
,Lazio,35,1.46863,0.774845,1.46863,0.774845,150,21,287,17,15,6,2,1,1.9100000000000001,1,0,0,3,0.6937850000000001,
,Lazio,36,2.26539,1.78131,0.742797,1.02001,205,12,187,20,15,10,5,1,1.7625,1,0,0,3,-0.27721300000000004,
,Lazio,37,3.90847,0.785251,3.90847,0.785251,156,20,303,15,21,9,2,0,2.8445,1,0,0,3,3.1232189999999997,
,Lazio,38,1.0997,1.92539,1.0997,1.16409,321,13,285,22,4,14,1,3,0.7197,0,0,1,0,-0.06439000000000017,

102,Sampdoria,1,0.627446,1.54375,0.627446,1.54375,242,24,258,22,7,4,0,3,0.6135999999999999,0,0,1,0,-0.916304,
,Sampdoria,2,1.24293,2.66279,0.481636,2.66279,447,24,170,15,8,9,1,4,0.4647,0,0,1,0,-2.1811540000000003,
,Sampdoria,3,1.69786,1.72924,1.69786,1.72924,455,20,186,22,7,9,0,2,1.3888999999999998,0,0,1,0,-0.031380000000000186,
,Sampdoria,4,1.8371,0.216688,1.8371,0.216688,272,31,116,27,3,2,1,0,2.6054999999999997,1,0,0,3,1.620412,
,Sampdoria,5,0.642879,1.94827,0.642879,1.94827,326,15,208,30,3,3,1,2,0.4609,0,0,1,0,-1.305391,
,Sampdoria,6,1.31073,2.16553,1.31073,2.16553,309,30,213,27,5,8,1,3,0.7636000000000001,0,0,1,0,-0.8548,
,Sampdoria,7,0.727876,0.667382,0.727876,0.667382,149,22,186,32,5,6,0,2,1.3336,0,0,1,0,0.06049399999999994,
,Sampdoria,8,0.628013,0.443611,0.628013,0.443611,317,23,129,17,6,5,0,0,1.4639000000000002,0,1,0,1,0.18440200000000007,
,Sampdoria,9,0.507876,2.25191,0.507876,2.25191,235,25,152,33,5,13,1,2,0.22619999999999998,0,0,1,0,-1.744034,
,Sampdoria,10,1.64236,1.06001,1.64236,1.06001,260,39,215,21,6,9,1,1,1.8226000000000002,0,1,0,1,0.5823500000000001,
,Sampdoria,11,0.857291,0.501251,0.857291,0.501251,216,23,125,17,3,1,1,0,1.7201,1,0,0,3,0.35604,
,Sampdoria,12,0.887813,0.517338,0.887813,0.517338,359,28,172,22,2,4,0,0,1.6928,0,1,0,1,0.370475,
,Sampdoria,13,2.13455,0.281611,1.37325,0.281611,215,16,245,19,5,4,2,1,2.7476000000000003,1,0,0,3,1.091639,
,Sampdoria,14,1.32937,0.687361,0.568069,0.687361,344,25,176,26,5,5,3,4,1.9791,0,0,1,0,-0.11929199999999995,
,Sampdoria,15,1.19231,0.602606,1.19231,0.602606,179,24,312,16,4,4,0,1,1.8487999999999998,0,0,1,0,0.589704,
,Sampdoria,16,0.237624,0.947705,0.237624,0.947705,300,28,120,25,1,0,1,0,0.5713,1,0,0,3,-0.710081,
,Sampdoria,17,0.558008,0.874375,0.558008,0.874375,471,26,139,27,3,3,1,2,1.0025,0,0,1,0,-0.31636700000000006,
,Sampdoria,18,1.05525,1.5417,1.05525,1.5417,313,22,136,23,2,9,0,0,0.9783999999999999,0,1,0,1,-0.48645000000000005,
,Sampdoria,19,3.22026,1.00697,2.45896,1.00697,235,20,221,14,6,2,5,1,2.6555,1,0,0,3,1.45199,
,Sampdoria,20,0.510628,4.87384,0.510628,3.35128,408,21,203,21,3,12,1,5,0.0071,0,0,1,0,-2.840652,
,Sampdoria,21,1.3355,0.342665,1.3355,0.342665,333,45,231,17,21,3,0,0,2.1983,0,1,0,1,0.9928349999999999,
,Sampdoria,22,1.72735,1.62063,0.966049,1.62063,355,35,185,14,6,9,2,4,1.494,0,0,1,0,-0.654581,
,Sampdoria,23,1.99284,0.596273,1.23155,0.596273,299,42,191,21,6,2,3,1,2.4839,1,0,0,3,0.6352769999999999,
,Sampdoria,24,2.02602,3.03573,2.02602,1.51313,285,37,192,12,9,1,1,5,0.6954,0,0,1,0,0.5128899999999998,
,Sampdoria,25,1.54204,1.71907,0.780742,1.71907,311,25,267,26,4,7,2,1,1.1771,1,0,0,3,-0.938328,
,Sampdoria,26,0.541736,2.49624,0.541736,2.49624,391,27,110,24,1,13,1,2,0.2101,0,0,1,0,-1.9545039999999998,
,Sampdoria,27,1.24278,2.14034,1.24278,2.14034,370,15,196,12,4,14,1,2,0.7827000000000001,0,0,1,0,-0.8975600000000001,
,Sampdoria,28,1.00506,2.32825,1.00506,1.56695,215,32,128,21,7,2,1,2,0.4205,0,0,1,0,-0.56189,
,Sampdoria,29,1.89408,1.75314,0.371518,0.99188,327,19,211,15,6,2,2,1,1.4859999999999998,1,0,0,3,-0.620362,
,Sampdoria,30,1.1329,1.27013,1.1329,1.27013,249,16,233,22,3,19,3,0,1.249,1,0,0,3,-0.13722999999999996,
,Sampdoria,31,1.14999,0.805912,1.14999,0.805912,305,31,164,24,2,6,0,2,1.7139,0,0,1,0,0.3440780000000001,
,Sampdoria,32,0.760265,0.738916,0.760265,0.738916,277,20,283,27,7,1,3,1,1.3146,1,0,0,3,0.02134899999999995,
,Sampdoria,33,1.60851,0.50364,1.60851,0.50364,290,17,312,18,6,4,3,0,2.3114,1,0,0,3,1.10487,
,Sampdoria,34,1.65447,1.15169,1.65447,1.15169,275,30,193,18,11,7,3,2,1.7818,1,0,0,3,0.50278,
,Sampdoria,35,0.962991,0.943266,0.962991,0.182007,258,18,270,18,9,2,1,2,1.2598,0,0,1,0,0.780984,
,Sampdoria,36,1.0882,3.493,1.0882,2.7317,378,18,207,28,5,8,0,2,0.1789,0,0,1,0,-1.6435,
,Sampdoria,37,2.45481,3.08989,1.6076,3.08989,321,23,237,20,5,14,1,4,1.0059999999999998,0,0,1,0,-1.48229,
,Sampdoria,38,1.94751,1.66164,1.18621,0.900378,228,22,234,20,4,6,1,1,1.6018,0,1,0,1,0.285832,

97,Bologna,1,2.11,0.109745,1.3487,0.109745,76,17,271,17,14,0,1,1,2.8337999999999997,0,1,0,1,1.238955,
,Bologna,2,3.76497,0.850525,3.76497,0.850525,134,26,217,26,5,6,1,0,2.8465000000000003,1,0,0,3,2.9144449999999997,
,Bologna,3,3.68503,1.14311,3.68503,1.14311,101,24,311,21,10,5,4,3,2.7897999999999996,1,0,0,3,2.5419199999999997,
,Bologna,4,1.34513,1.45512,0.583833,1.45512,257,15,203,24,7,16,1,2,1.2917,0,0,1,0,-0.8712869999999999,
,Bologna,5,1.58656,0.213674,0.825297,0.213674,147,20,224,25,7,4,0,0,2.6109,0,1,0,1,0.6116229999999999,
,Bologna,6,0.759433,0.838641,0.759433,0.838641,133,28,267,23,7,6,0,1,1.2548,0,0,1,0,-0.07920799999999995,
,Bologna,7,3.37988,1.59819,3.37988,0.836888,183,27,235,22,6,10,2,2,2.5658,0,1,0,1,2.542992,
,Bologna,8,0.959285,1.85733,0.959285,1.85733,317,27,168,28,1,13,1,2,0.6759999999999999,0,0,1,0,-0.8980449999999999,
,Bologna,9,2.25191,0.507876,2.25191,0.507876,152,33,235,25,13,5,2,1,2.6540999999999997,1,0,0,3,1.744034,
,Bologna,10,1.18024,1.35196,0.41894,1.35196,192,34,254,30,5,8,2,3,1.2431,0,0,1,0,-0.9330200000000001,
,Bologna,11,0.380245,2.09958,0.380245,1.33828,258,24,222,31,5,5,1,2,0.2116,0,0,1,0,-0.958035,
,Bologna,12,0.541844,2.6891,0.541844,2.6891,281,34,308,25,4,3,1,3,0.2,0,0,1,0,-2.1472559999999996,
,Bologna,13,0.695312,1.29667,0.695312,1.29667,146,27,278,21,9,12,2,2,0.8391,0,1,0,1,-0.601358,
,Bologna,14,1.47641,1.74594,1.47641,1.74594,281,28,218,20,2,11,2,1,1.194,1,0,0,3,-0.26953000000000005,
,Bologna,15,1.24829,2.41751,0.487031,1.65621,173,29,196,26,2,6,2,3,0.5082,0,0,1,0,-1.169179,
,Bologna,16,1.34375,2.16001,1.34375,2.16001,256,29,152,28,3,12,2,1,0.7905,1,0,0,3,-0.8162600000000002,
,Bologna,17,4.46396,1.19573,4.46396,1.19573,252,25,243,20,6,2,3,2,2.8551,1,0,0,3,3.26823,
,Bologna,18,0.869633,0.389787,0.869633,0.389787,66,20,259,23,5,4,1,1,1.8067000000000002,0,1,0,1,0.479846,
,Bologna,19,1.85862,0.56981,1.85862,0.56981,119,39,216,38,7,1,0,1,2.3705,0,0,1,0,1.2888099999999998,
,Bologna,20,1.23818,2.38484,1.23818,2.38484,211,24,151,25,2,11,1,1,0.6010000000000001,0,1,0,1,-1.14666,
,Bologna,21,2.38713,1.66537,2.38713,0.90407,204,23,164,28,6,5,3,1,1.9001000000000001,1,0,0,3,1.48306,
,Bologna,22,2.17197,0.835919,2.17197,0.0746207,151,25,278,21,12,1,2,1,2.3889000000000005,1,0,0,3,2.0973493,
,Bologna,23,1.28284,1.83686,1.28284,1.83686,304,32,182,25,8,7,3,2,0.9767,1,0,0,3,-0.55402,
,Bologna,24,0.573068,1.71559,0.573068,0.954293,210,29,255,22,6,3,0,3,0.4098,0,0,1,0,-0.3812249999999999,
,Bologna,25,1.16709,0.748993,1.16709,0.748993,201,28,319,15,4,4,1,1,1.7516,0,1,0,1,0.41809699999999994,
,Bologna,26,1.6913,1.24352,1.6913,1.24352,256,28,255,16,9,7,0,2,1.7118,0,0,1,0,0.44778000000000007,
,Bologna,27,0.577534,1.78947,0.577534,1.02821,239,34,193,25,1,5,0,2,0.4387,0,0,1,0,-0.4506760000000001,
,Bologna,28,2.32825,1.00506,1.56695,1.00506,128,21,215,32,2,7,2,1,2.4125,1,0,0,3,0.56189,
,Bologna,29,0.821985,0.80257,0.821985,0.80257,123,32,227,22,8,4,1,1,1.2663,0,1,0,1,0.01941499999999996,
,Bologna,30,1.07199,2.71687,1.07199,1.86764,248,18,121,27,1,22,2,1,0.3232,1,0,0,3,-0.79565,
,Bologna,31,0.61304,0.629928,0.61304,0.629928,260,20,205,23,4,1,1,2,1.2582999999999998,0,0,1,0,-0.016888000000000014,
,Bologna,32,0.632711,1.36631,0.632711,1.36631,231,39,273,38,4,5,2,2,0.7057,0,1,0,1,-0.7335989999999999,
,Bologna,33,0.67381,0.874604,0.67381,0.874604,350,37,268,14,10,5,1,1,1.1368,0,1,0,1,-0.20079400000000003,
,Bologna,34,0.530197,3.1351,0.530197,3.1351,246,25,265,43,2,13,1,5,0.1446,0,0,1,0,-2.604903,
,Bologna,35,0.420837,1.53325,0.420837,1.53325,182,20,291,40,5,19,0,1,0.5181,0,0,1,0,-1.112413,
,Bologna,36,2.68927,2.24736,2.68927,2.24736,212,20,280,11,10,11,3,2,1.6755,1,0,0,3,0.44191,
,Bologna,37,1.30437,2.38995,1.30437,2.38995,251,17,310,18,4,11,0,4,0.5417,0,0,1,0,-1.0855799999999998,
,Bologna,38,1.33815,1.4627,1.33815,1.4627,219,24,244,24,6,10,1,1,1.2647000000000002,0,1,0,1,-0.12454999999999994,

104,Sassuolo,1,1.35208,1.87227,1.35208,1.87227,95,28,252,30,5,5,1,2,0.9828,0,0,1,0,-0.5201900000000002,
,Sassuolo,2,2.66279,1.24293,2.66279,0.481636,170,15,447,24,9,8,4,1,2.3556,1,0,0,3,2.1811540000000003,
,Sassuolo,3,0.84997,2.96035,0.84997,2.96035,269,18,338,24,6,7,2,4,0.2541,0,0,1,0,-2.11038,
,Sassuolo,4,2.01353,0.923321,2.01353,0.923321,271,24,295,23,9,7,3,0,2.1547,1,0,0,3,1.0902089999999998,
,Sassuolo,5,0.505463,1.50602,0.505463,0.744723,135,27,333,47,3,4,0,1,0.4736,0,0,1,0,-0.23926000000000003,
,Sassuolo,6,0.442236,2.42758,0.442236,2.42758,325,20,366,25,5,7,1,4,0.1867,0,0,1,0,-1.9853439999999998,
,Sassuolo,7,0.885577,3.04913,0.885577,1.52653,249,21,261,31,6,6,3,4,0.1976,0,0,1,0,-0.640953,
,Sassuolo,8,1.05439,0.782917,1.05439,0.782917,208,21,159,18,6,7,1,0,1.5635,1,0,0,3,0.27147299999999996,
,Sassuolo,9,0.958797,1.15444,0.958797,1.15444,215,15,277,39,2,5,1,2,1.1765,0,0,1,0,-0.1956429999999999,
,Sassuolo,10,2.17105,0.483324,2.17105,0.483324,218,23,346,26,7,7,2,2,2.6295999999999995,0,1,0,1,1.687726,
,Sassuolo,11,2.6891,0.541844,2.6891,0.541844,308,25,281,34,3,4,3,1,2.7053,1,0,0,3,2.1472559999999996,
,Sassuolo,12,1.37752,0.942458,1.37752,0.942458,221,16,334,20,8,14,1,2,1.7907,0,0,1,0,0.43506200000000006,
,Sassuolo,13,0.69873,4.34699,0.69873,3.5857,304,16,238,28,3,11,2,2,0.0543,0,1,0,1,-2.8869700000000003,
,Sassuolo,14,1.936,0.762659,1.1747,0.762659,249,27,293,25,10,2,2,2,2.3179000000000003,0,1,0,1,0.4120410000000001,
,Sassuolo,15,0.84977,2.17858,0.84977,2.17858,198,33,229,24,6,8,0,0,0.5372,0,1,0,1,-1.3288100000000003,
,Sassuolo,16,0.702205,1.17578,0.702205,1.17578,174,24,400,35,5,8,2,0,0.9578,1,0,0,3,-0.4735750000000001,
,Sassuolo,17,1.38422,1.80188,1.38422,1.80188,232,29,375,17,6,7,1,2,1.0495,0,0,1,0,-0.4176599999999999,
,Sassuolo,18,0.860874,3.10482,0.860874,2.34352,155,27,335,39,12,9,1,2,0.1331,0,0,1,0,-1.482646,
,Sassuolo,19,0.770996,1.87301,0.770996,1.87301,172,24,338,18,13,7,0,3,0.5859000000000001,0,0,1,0,-1.102014,
,Sassuolo,20,0.885308,1.25078,0.885308,1.25078,217,24,222,26,8,3,2,1,1.0065,1,0,0,3,-0.365472,
,Sassuolo,21,0.342665,1.3355,0.342665,1.3355,231,17,333,45,3,21,0,0,0.53,0,1,0,1,-0.9928349999999999,
,Sassuolo,22,2.42922,2.84695,2.42922,2.08566,294,15,211,39,11,8,4,2,1.0687,1,0,0,3,0.3435600000000001,
,Sassuolo,23,2.22596,1.59421,1.46466,1.59421,218,24,278,21,9,6,2,1,1.8306999999999998,1,0,0,3,-0.12954999999999983,
,Sassuolo,24,1.39228,0.819298,1.39228,0.819298,127,26,294,23,17,4,0,1,1.8413,0,0,1,0,0.572982,
,Sassuolo,25,2.12473,0.469272,2.12473,0.469272,186,28,469,25,12,2,3,0,2.5473,1,0,0,3,1.6554579999999999,
,Sassuolo,26,2.51382,3.17229,2.51382,3.17229,238,20,359,39,5,10,1,4,0.9972,0,0,1,0,-0.6584699999999999,
,Sassuolo,27,2.00772,3.29381,1.24642,2.53251,214,24,259,29,7,8,3,3,0.5024,0,1,0,1,-1.2860899999999997,
,Sassuolo,28,1.03467,1.32287,1.03467,1.32287,117,26,255,18,19,6,3,3,1.0661,0,1,0,1,-0.2882,
,Sassuolo,29,1.5301,1.30578,0.768802,1.30578,231,23,288,33,4,9,3,1,1.5701,1,0,0,3,-0.536978,
,Sassuolo,30,1.82065,2.04843,1.05935,1.28714,171,21,401,29,6,3,4,2,1.136,1,0,0,3,-0.22778999999999994,
,Sassuolo,31,0.629928,0.61304,0.629928,0.61304,205,23,260,20,1,4,2,1,1.3354,1,0,0,3,0.016888000000000014,
